,p0q0
6805,0.10692058
6806,0.34349453
6807,-0.8389746
6808,0.37391767
6809,0.4100451
6810,-0.82199895
6811,0.8650802
6812,0.20187926
6813,-0.73783
6814,0.21970844
6815,0.38807136
6816,-0.5792652
6817,0.42206776
6818,0.10460319
6819,0.089714736
6820,-1.177249
6821,-0.0027310704
6822,-1.110889
6823,-0.016525349
6824,-1.737699
6825,0.34015983
6826,0.571176
6827,0.037896417
6828,-1.1760478
6829,-0.15440802
6830,0.2882114
6831,-1.1283063
6832,0.4003525
6833,0.098800346
6834,-0.14446531
6835,-0.76335686
6836,-0.64838034
6837,-0.08584385
6838,-0.043039463
6839,-0.8240219
6840,0.426285
6841,0.086330235
6842,0.09398455
6843,-0.6056325
6844,0.07620195
6845,-0.9551281
6846,1.8379258
6847,-1.6014524
6848,0.023855297
6849,-0.4296568
6850,1.0021149
6851,-0.0059105144
6852,0.05727866
6853,0.016294567
6854,1.6821853
6855,0.17407419
6856,-0.26307413
6857,1.8235966
6858,-1.4865456
6859,0.20812856
6860,-0.6255432
6861,1.6773643
6862,-1.3772955
6863,-0.13296579
6864,1.4844596
6865,-1.5218078
6866,-0.10832586
6867,2.0703468
6868,-1.1815885
6869,-0.2045488
6870,-1.2550447
6871,0.124597
6872,0.19901162
6873,2.0780597
6874,-1.1776396
6875,0.03335864
6876,-0.50229895
6877,1.3551863
6878,-1.3533947
6879,0.17951167
6880,-0.64600784
6881,1.6821853
6882,-1.7287699
6883,0.21202876
6884,-0.6591712
6885,1.774998
6886,-2.1096144
6887,-0.20481496
6888,-0.17451777
6889,1.8547211
6890,-1.2103566
6891,-0.17273863
6892,-0.35636735
6893,1.3610129
6894,-1.5217811
6895,0.17761989
6896,0.013465662
6897,2.2249267
6898,-1.2578995
6899,0.28796032
6900,-0.12367933
6901,1.6773643
6902,-1.4908026
6903,0.38606402
6904,-0.46125573
6905,1.4899974
6906,-1.1448929
6907,0.013766011
6908,-0.13682762
6909,1.0349965
6910,-1.4977272
6911,0.4983894
6912,0.21846403
6913,0.16076756
6914,0.46300486
6915,0.40936914
6916,0.37533754
6917,0.115347475
6918,0.20786111
6919,-0.2582311
6920,0.21039854
6921,0.1343002
6922,0.27732864
6923,-0.05284389
6924,0.14650658
6925,0.25886726
6926,0.29972023
6927,0.061044734
6928,0.099001266
6929,0.1506408
6930,0.23388577
6931,-0.02967955
6932,-0.03914131
6933,0.16503319
6934,0.06776587
6935,-0.02008394
6936,0.15693821
6937,0.078984395
6938,-0.18550433
6939,-0.22649539
6940,-0.32820982
6941,-0.43817016
6942,-0.09485684
6943,0.031092767
6944,-0.40859124
6945,-0.08087198
6946,-0.35177878
6947,-0.23207375
6948,-0.022139246
6949,-0.65453804
6950,-0.12215939
6951,-0.024515219
6952,-0.015844718
6953,-0.448113
6954,0.49710798
6955,-0.35479876
6956,-0.30088854
6957,0.09139583
6958,0.13240024
6959,-0.26640123
6960,0.36128232
6961,-0.28418237
6962,-0.064596474
6963,-3.4621484
6964,-0.25333422
6965,-0.1422711
6966,-0.65576226
6967,-0.20065741
6968,-0.28136772
6969,-0.24015458
6970,-0.34260187
6971,-0.29648653
6972,0.92121464
6973,0.13008128
6974,-0.12506583
6975,0.15183872
6976,-0.39854035
6977,-0.39962855
6978,-0.6438451
6979,-0.45211303
6980,-0.36724624
6981,-1.9299371
6982,-0.38608745
6983,-0.3002475
6984,-0.2095329
6985,-0.54490346
6986,-0.3734075
6987,-0.2950672
6988,-0.328201
6989,-0.08496967
6990,-0.21913388
6991,0.018807825
6992,-0.033065826
6993,-0.23565508
6994,-0.20977032
6995,-0.33496976
6996,0.1932275
6997,-0.2605161
6998,0.20672691
6999,-0.16023962
7000,0.14020512
7001,0.2830536
7002,0.29345483
7003,0.3860944
7004,0.61510366
7005,0.57766855
7006,0.22439185
7007,0.01896653
7008,0.37012503
7009,0.22949484
7010,0.30902487
7011,-1.1721998
7012,0.4637686
7013,0.18976367
7014,0.117487036
7015,0.17258729
7016,0.2746255
7017,-0.3051179
7018,0.055993184
7019,-0.5087318
7020,-0.5633476
7021,-0.5363519
7022,0.06310271
7023,-0.6564694
7024,-0.59710443
7025,-0.38794345
7026,0.062304497
7027,-0.33080465
7028,-0.44488105
7029,-0.43065113
7030,-0.12234949
7031,-0.6782932
7032,-0.7860601
7033,-0.7237958
7034,0.1300624
7035,-0.7225989
7036,-1.0545102
7037,-0.38864785
7038,-0.07856893
7039,-0.5437953
7040,-0.5288327
7041,-0.41669077
7042,0.079415366
7043,-0.6046762
7044,-0.5917462
7045,-0.3790182
7046,0.0992751
7047,-0.50690734
7048,-0.6235857
7049,-0.34786376
7050,0.21718618
7051,-0.49679774
7052,-0.61245114
7053,-0.55642873
7054,0.10518351
7055,-0.17974877
7056,-0.30574307
7057,-0.009953232
7058,-0.48612913
7059,-0.057943203
7060,-0.48070318
7061,-0.24904302
7062,-0.119263
7063,-0.700254
7064,-0.4185103
7065,0.41042563
7066,-0.5648343
7067,-0.36957616
7068,0.34328306
7069,-0.77205414
7070,-0.89465123
7071,0.5212547
7072,-0.7427028
7073,-0.66384476
7074,0.4734462
7075,0.20944682
7076,-1.8573117
7077,-0.39632866
7078,0.23074335
7079,0.5176043
7080,-1.0137593
7081,-0.17457475
7082,0.39788556
7083,0.7380504
7084,-0.7405802
7085,0.09150567
7086,0.22608739
7087,1.0921092
7088,-0.3893839
7089,-0.109751135
7090,0.3244284
7091,0.90306544
7092,-0.463039
7093,-0.29706013
7094,-0.09292287
7095,1.1972796
7096,-0.73018104
7097,-0.18297127
7098,0.09705886
7099,0.43623388
7100,0.35550138
7101,0.45272294
7102,0.34889868
7103,-0.6303258
7104,-0.5643335
7105,-0.24606456
7106,0.104961716
7107,-0.48320228
7108,-0.56519526
7109,-0.5292277
7110,-0.16398066
7111,-0.6186021
7112,-0.65947944
7113,-0.32592654
7114,0.11409748
7115,-0.531563
7116,-1.25677
7117,-1.0899998
7118,-0.010956791
7119,-0.24089305
7120,0.5430327
7121,-0.19928013
7122,0.48243728
7123,-0.25012514
7124,0.47733632
7125,-0.093943454
7126,0.30134463
7127,-0.042382352
7128,0.25671703
7129,0.006198193
7130,0.36727238
7131,-0.12815121
7132,0.4243687
7133,-0.15905589
7134,0.52500284
7135,-0.017694373
7136,0.5388359
7137,0.11835575
7138,0.41387975
7139,-0.0492264
7140,-0.20277297
7141,0.1856241
7142,-0.25739422
7143,0.66400105
7144,-0.016059153
7145,-0.13624491
7146,0.25424385
7147,0.19676243
7148,-0.29775968
7149,-0.12627372
7150,0.14034843
7151,-0.0785489
7152,0.59193575
7153,-0.18297203
7154,-0.36517683
7155,0.57177454
7156,0.1894825
7157,-0.14121054
7158,-0.11878031
7159,-0.06559701
7160,-0.28979385
7161,-0.01573917
7162,-0.22782849
7163,-0.051082157
7164,0.46313706
7165,-0.00096944533
7166,-0.2719891
7167,0.69115627
7168,0.4024513
7169,-0.23211089
7170,0.46260294
7171,0.21358903
7172,-0.62884986
7173,0.6536128
7174,0.013719334
7175,-0.7540943
7176,0.046842165
7177,0.3244455
7178,-0.3859471
7179,0.34903127
7180,0.04556647
7181,-0.3647587
7182,0.09904614
7183,-0.6782323
7184,-0.72371984
7185,-0.2721101
7186,-1.6302888
7187,0.14311206
7188,-0.24524862
7189,-0.7189502
7190,0.060387343
7191,-0.7339644
7192,-0.046562754
7193,-0.33041158
7194,0.018402603
7195,0.09481807
7196,1.3363359
7197,0.5637722
7198,0.040913045
7199,-0.48386252
7200,1.4991776
7201,0.5226047
7202,0.12773915
7203,-0.33482897
7204,1.5320029
7205,0.40774828
7206,0.572692
7207,-0.750754
7208,1.4229381
7209,0.25972834
7210,0.1926465
7211,0.060113825
7212,1.5063885
7213,0.48622918
7214,0.1202989
7215,0.09975366
7216,0.9874164
7217,0.61029476
7218,0.06932677
7219,0.19089206
7220,1.6357636
7221,0.5715459
7222,0.07830128
7223,-0.12380486
7224,1.1971556
7225,0.6085793
7226,0.039144427
7227,0.0035230145
7228,-0.33892268
7229,-0.06539258
7230,-0.059592977
7231,-0.025814889
7232,-0.3003446
7233,-0.18869475
7234,-0.22519892
7235,-0.94519234
7236,-0.33036265
7237,0.20718433
7238,-0.26397902
7239,-1.0425911
7240,-0.3296228
7241,-0.31163362
7242,-0.16576718
7243,-0.37794912
7244,-0.3516881
7245,0.13927498
7246,-0.100829706
7247,-1.6063697
7248,-0.77905124
7249,0.26403707
7250,-0.3112495
7251,0.4915025
7252,0.048605043
7253,0.121543795
7254,-0.045353062
7255,-0.5160532
7256,0.0070480835
7257,-0.9140864
7258,-0.08655411
7259,0.32951912
7260,-2.3615198
7261,-3.972961
7262,-0.5201696
7263,-7.225393
7264,0.12242352
7265,-1.526963
7266,-0.80378854
7267,-1.0517192
7268,-0.6176128
7269,-1.5020515
7270,0.18607122
7271,-0.8084305
7272,-0.34282547
7273,0.7182802
7274,-0.04627165
7275,0.14833485
7276,-0.651884
7277,0.17063029
7278,-0.0884638
7279,0.09575196
7280,-0.21594091
7281,-0.036186546
7282,0.73377633
7283,0.31120765
7284,0.327896
7285,-0.61768174
7286,0.056016885
7287,-0.43657544
7288,0.0037702564
7289,-0.2542858
7290,1.0691947
7291,-1.7330354
7292,0.10746057
7293,-0.634004
7294,1.646284
7295,-1.963682
7296,0.24547215
7297,-0.0416131
7298,0.837419
7299,-2.065468
7300,0.33547783
7301,-0.47632068
7302,1.6708531
7303,-1.7885749
7304,-0.0653932
7305,-0.8021511
7306,1.5626997
7307,-1.7011511
7308,-0.1565988
7309,-0.40906045
7310,1.3623368
7311,-3.3611805
7312,-0.022592384
7313,1.4587313
7314,-1.0584103
7315,0.12242998
7316,-0.42461258
7317,1.3799554
7318,-1.917683
7319,0.2681306
7320,-0.57838714
7321,1.0126196
7322,-0.7364447
7323,0.4390784
7324,-0.28608924
7325,1.0109243
7326,-2.0592382
7327,0.3046866
7328,-1.1436144
7329,1.7641242
7330,-1.5997654
7331,0.25078395
7332,-0.6551489
7333,1.2260388
7334,-1.0876577
7335,0.20598872
7336,0.061460212
7337,-0.37389615
7338,0.24948345
7339,-0.26159093
7340,-0.30242413
7341,-0.15239751
7342,0.1346046
7343,0.11876544
7344,-0.02618017
7345,-0.31945354
7346,0.16082521
7347,-0.3816019
7348,-0.34361356
7349,-0.10069844
7350,0.10002956
7351,-0.37651345
7352,-0.17706382
7353,-0.19831246
7354,-0.04289289
7355,-1.5152514
7356,-0.09631944
7357,-2.5561326
7358,-0.00806077
7359,-2.266739
7360,0.20718989
7361,-1.467395
7362,-6.9913077
7363,0.23464514
7364,0.15679091
7365,-1.8056592
7366,0.099835396
7367,0.26881483
7368,-1.0535309
7369,0.15784454
7370,0.007325262
7371,0.19724467
7372,0.21626419
7373,-3.3357697
7374,-0.038456425
7375,-0.10556433
7376,0.1484986
7377,0.24564053
7378,-0.12010267
7379,-0.12514175
7380,0.1214848
7381,0.20252918
7382,0.24572414
7383,0.0452777
7384,0.18154807
7385,0.07516943
7386,0.28269073
7387,0.116005644
7388,-1.2824806
7389,0.36146176
7390,0.63584536
7391,0.06963779
7392,-1.3896832
7393,0.26235294
7394,0.52660894
7395,-0.3421437
7396,-0.6931434
7397,-0.7069037
7398,-0.55126995
7399,-0.611832
7400,-0.81899667
7401,-0.6537034
7402,-3.0501957
7403,-0.34376162
7404,-0.15380928
7405,-0.67304826
7406,-1.009986
7407,-0.38830906
7408,-1.2508092
7409,0.20361419
7410,0.1581058
7411,-0.03600049
7412,0.53111935
7413,-0.10339729
7414,-0.28951198
7415,0.5972128
7416,0.14689997
7417,-0.042382352
7418,0.4084543
7419,-0.008408717
7420,-0.25577685
7421,0.63899183
7422,-0.3680296
7423,-0.576101
7424,0.3957487
7425,-0.11203345
7426,0.14994234
7427,0.5404295
7428,-0.11074992
7429,-0.25577685
7430,0.38626418
7431,-0.24974464
7432,0.6430643
7433,-0.6777737
7434,-0.5109392
7435,-0.9582599
7436,-0.5680011
7437,0.49300024
7438,-1.9379447
7439,-0.4462494
7440,0.3286294
7441,-0.9408562
7442,-0.16097084
7443,0.06550312
7444,-0.22177051
7445,-0.25011835
7446,-0.19974609
7447,0.017657313
7448,-0.36618134
7449,0.08824591
7450,0.12782647
7451,0.5030859
7452,-0.7034972
7453,-0.60612804
7454,0.50534385
7455,-0.535899
7456,-0.5691948
7457,0.4742742
7458,-0.6382988
7459,-0.5472792
7460,0.5899665
7461,-0.43967834
7462,-0.6222777
7463,0.42748204
7464,-0.76410717
7465,-0.7293965
7466,0.6323285
7467,-0.6869194
7468,-0.59045774
7469,-0.4155882
7470,-0.38533905
7471,-1.4085972
7472,0.6352255
7473,-0.33348987
7474,-0.97051
7475,-0.43461952
7476,-1.0126631
7477,0.41355547
7478,-0.93076193
7479,0.34972435
7480,-0.45330924
7481,-0.4409555
7482,-0.1610574
7483,0.32149294
7484,-0.58298546
7485,-0.5669311
7486,-0.3010765
7487,0.031311993
7488,-0.5189782
7489,-0.6009225
7490,-0.01226534
7491,0.2104874
7492,-0.4098422
7493,-0.35556477
7494,-0.38794345
7495,0.25419918
7496,-0.37096077
7497,-0.5203475
7498,-0.2611199
7499,0.14012477
7500,-0.613149
7501,-0.30296376
7502,-0.28612643
7503,0.14924361
7504,-0.5087318
7505,-0.42650202
7506,-0.7302384
7507,0.14825957
7508,-0.46546206
7509,-0.45614472
7510,-0.3908948
7511,0.012747072
7512,0.17372876
7513,0.80146915
7514,-0.15979508
7515,0.3464641
7516,-0.05292195
7517,0.41437048
7518,-0.2787614
7519,0.039130785
7520,-0.049883366
7521,0.4739299
7522,0.21131349
7523,-0.037547074
7524,-0.015066313
7525,0.38417712
7526,-0.26571527
7527,0.4046386
7528,-0.62262684
7529,-0.4311988
7530,0.0027337007
7531,-0.5103552
7532,-0.43512443
7533,-0.34729418
7534,-0.21298043
7535,-0.6402475
7536,-0.3648533
7537,-0.27708656
7538,-0.13348073
7539,-0.6315912
7540,-0.36944225
7541,-0.44433862
7542,0.00458837
7543,0.03159781
7544,0.4553956
7545,-1.8506856
7546,0.14467967
7547,-0.508434
7548,-0.35844427
7549,-0.36402002
7550,-0.108759254
7551,0.054665238
7552,0.5822076
7553,-0.27005386
7554,-0.5225398
7555,-0.09478031
7556,0.43892112
7557,-0.5227843
7558,0.10209778
7559,-0.44351035
7560,-0.07653917
7561,-0.3694613
7562,0.08184156
7563,-0.31811404
7564,-0.08063395
7565,-0.16305459
7566,0.102376
7567,-0.7513373
7568,0.690563
7569,-0.591245
7570,0.71977544
7571,-0.4041454
7572,-0.35575256
7573,0.21676382
7574,-0.5174069
7575,-0.8544359
7576,0.572117
7577,-0.25031683
7578,-0.5805691
7579,0.42383254
7580,-0.49649444
7581,-0.67859936
7582,0.47991988
7583,-0.55668616
7584,-0.26734808
7585,0.40675643
7586,0.9645332
7587,-0.3540237
7588,-0.2777666
7589,0.45678267
7590,1.0859222
7591,-0.51640826
7592,-0.2750944
7593,0.4100194
7594,1.1751893
7595,-0.39418346
7596,-0.11132383
7597,0.40636185
7598,1.0994741
7599,-0.42710894
7600,-0.37487093
7601,0.2558936
7602,1.5355169
7603,-0.5682478
7604,-0.3198094
7605,-0.22728485
7606,0.6394521
7607,-0.48330402
7608,-0.08101055
7609,0.35972148
7610,0.85862476
7611,-0.45364892
7612,-0.19930132
7613,-0.63697314
7614,-0.44521695
7615,-1.0090277
7616,0.037719235
7617,0.7155283
7618,-0.5711833
7619,-0.79453045
7620,-0.7506882
7621,-0.047211483
7622,-0.48070318
7623,-0.3028146
7624,-0.51840603
7625,-0.25482467
7626,-0.5068464
7627,-1.3128742
7628,-0.6410124
7629,-0.17339978
7630,-0.49560195
7631,-0.09167951
7632,0.5007916
7633,0.6932421
7634,-0.598663
7635,-0.36370495
7636,0.30930087
7637,0.72409356
7638,-0.57169616
7639,-0.23474532
7640,0.19116807
7641,0.28646502
7642,-0.24552591
7643,-0.19058779
7644,0.12754111
7645,0.5967697
7646,-0.36019927
7647,-0.037726812
7648,0.36199275
7649,-0.12029363
7650,0.5105061
7651,-0.3094334
7652,0.2651586
7653,-0.15490907
7654,0.4164028
7655,-0.124620065
7656,0.29619753
7657,-0.15336215
7658,0.41862214
7659,0.031337038
7660,0.24671909
7661,-0.19422843
7662,-0.05742316
7663,0.40679854
7664,-0.019983117
7665,0.37016457
7666,-0.047542445
7667,0.48142198
7668,-0.15487227
7669,0.32819653
7670,-0.15957822
7671,0.46193013
7672,-0.14233713
7673,0.33730656
7674,-0.15941449
7675,0.34715512
7676,-0.13472866
7677,0.39095396
7678,-0.15956216
7679,-0.091611154
7680,0.65217626
7681,-0.1879451
7682,0.08554213
7683,-0.11018997
7684,0.45948884
7685,0.22992513
7686,-0.01115626
7687,0.28102237
7688,-0.09933795
7689,0.28824893
7690,-0.20348507
7691,0.30967575
7692,-0.03853631
7693,-0.07218456
7694,-0.06627524
7695,0.4174973
7696,-1.5941237
7697,0.2971459
7698,-0.11833651
7699,0.64588594
7700,-0.08829366
7701,0.35627234
7702,-0.3187276
7703,0.43813425
7704,0.0079783555
7705,0.43417832
7706,-0.21928675
7707,0.35484898
7708,0.14900394
7709,0.20801926
7710,-0.46774375
7711,0.45948884
7712,-0.124415815
7713,0.1411677
7714,-0.10381054
7715,-0.33029926
7716,1.1311239
7717,-0.0046058204
7718,-0.32066825
7719,0.11784023
7720,-0.012761263
7721,-0.18150716
7722,0.39106372
7723,0.20332265
7724,-0.80856127
7725,0.022157831
7726,-0.00010626088
7727,-0.5372078
7728,0.284042
7729,-0.06792568
7730,-0.55763656
7731,0.54922616
7732,0.14941213
7733,-0.62060624
7734,0.7572211
7735,-0.17974877
7736,-0.4240436
7737,0.92353976
7738,-0.034757502
7739,-0.48098716
7740,-0.23128146
7741,0.11469298
7742,-0.9218589
7743,-0.0821712
7744,0.11561947
7745,-1.1029756
7746,0.07941147
7747,0.20291291
7748,-0.07216243
7749,-0.36761418
7750,0.42254484
7751,-0.305241
7752,0.027671967
7753,0.0176949
7754,0.23237976
7755,0.13254221
7756,0.11669726
7757,-0.036132053
7758,0.19942747
7759,-0.053331956
7760,0.15163566
7761,0.86760014
7762,0.067977935
7763,-0.38498592
7764,-0.12536158
7765,-0.13647418
7766,-0.3363135
7767,-0.09312387
7768,0.0047414154
7769,-2.7645998
7770,0.757514
7771,-0.0785604
7772,-0.24593052
7773,-0.11375339
7774,0.38190678
7775,-0.44132364
7776,-0.4580088
7777,0.13779548
7778,-0.2828603
7779,0.2635619
7780,-0.37292936
7781,0.5177863
7782,-0.14518939
7783,0.3515209
7784,-0.124819875
7785,0.41542125
7786,0.5342251
7787,-0.4448688
7788,-0.73140174
7789,-0.413422
7790,-0.8333554
7791,-0.73466545
7792,0.21741271
7793,-0.24548173
7794,1.2296333
7795,0.6058854
7796,0.12952541
7797,-0.2518258
7798,1.2294495
7799,0.6029387
7800,0.109201446
7801,-0.30553797
7802,1.189566
7803,0.5787346
7804,-0.01179267
7805,-0.1966278
7806,1.3702722
7807,0.63645685
7808,0.12122906
7809,-0.3825921
7810,1.3720207
7811,0.6221144
7812,0.075074576
7813,-0.19974802
7814,1.2086412
7815,0.5766711
7816,0.2936955
7817,-0.304477
7818,0.7739682
7819,0.61390406
7820,0.41993898
7821,-0.08720313
7822,1.3409283
7823,0.52650535
7824,0.4661007
7825,-0.4569422
7826,1.194239
7827,0.0888391
7828,0.3159558
7829,0.34557724
7830,1.7788218
7831,0.23243095
7832,0.006449233
7833,0.2499092
7834,-0.72116756
7835,-0.5638938
7836,-0.20974183
7837,0.08210215
7838,0.11364487
7839,0.003738991
7840,1.6846404
7841,0.5941177
7842,0.0884861
7843,-0.6861776
7844,1.4558041
7845,0.59029984
7846,0.10547601
7847,-0.5430416
7848,1.4143224
7849,0.601056
7850,-0.0785604
7851,-0.20524588
7852,1.2580936
7853,0.72218186
7854,-0.06892416
7855,0.082582824
7856,1.3427508
7857,0.6379039
7858,0.34750918
7859,0.5550633
7860,0.43306977
7861,0.55573606
7862,-0.0518267
7863,-0.24841252
7864,-0.034745466
7865,-0.09554751
7866,0.41659537
7867,0.11818517
7868,0.09170637
7869,-0.6244346
7870,0.63760865
7871,-0.015045374
7872,0.09472519
7873,-0.5510011
7874,0.330609
7875,-0.049434755
7876,0.093704775
7877,-0.8356429
7878,0.29897407
7879,0.067907274
7880,0.08671929
7881,-0.91534024
7882,0.65235454
7883,-0.15811145
7884,0.14846794
7885,-0.7809051
7886,0.6758263
7887,0.35085556
7888,-0.88028544
7889,0.928494
7890,0.22883585
7891,-1.2588179
7892,0.14284629
7893,0.24435109
7894,-0.3245674
7895,0.34198597
7896,-1.1772711
7897,0.14762725
7898,-0.08259692
7899,0.55074245
7900,0.11644584
7901,0.2953132
7902,-0.8174708
7903,0.44183457
7904,0.11962326
7905,0.09490274
7906,-0.54655164
7907,0.2743784
7908,0.052647457
7909,0.19266455
7910,-0.12654707
7911,1.2589511
7912,0.24202503
7913,-0.13116446
7914,-0.57874054
7915,0.30725038
7916,-0.32745758
7917,1.2373255
7918,-0.6613006
7919,-0.59878904
7920,-0.59375733
7921,0.2729939
7922,-0.4488536
7923,0.073219836
7924,-0.87242013
7925,1.9500874
7926,-1.8750495
7927,0.08987321
7928,-0.3560038
7929,1.9784927
7930,-1.115403
7931,-0.09480202
7932,-0.6072664
7933,1.568967
7934,-1.6141577
7935,0.35520795
7936,-0.30543926
7937,2.0871818
7938,-1.9564986
7939,-0.7079617
7940,-1.1323715
7941,-0.37788773
7942,-0.2236533
7943,1.2252102
7944,-1.6444353
7945,0.046739973
7946,-0.24344952
7947,2.2916987
7948,-1.3879927
7949,0.2662437
7950,-0.28957742
7951,-1.3833865
7952,-0.046601802
7953,-0.34319508
7954,1.3837506
7955,-0.97471136
7956,0.24826078
7957,0.03696652
7958,1.5937217
7959,-1.3817883
7960,0.5033198
7961,-0.05353286
7962,0.26684994
7963,-0.22185466
7964,1.4412057
7965,-1.6964412
7966,-0.39037123
7967,0.109560534
7968,0.09361726
7969,-0.26294145
7970,0.24748804
7971,0.07699808
7972,-0.45572785
7973,0.31775814
7974,0.10163492
7975,0.31047836
7976,0.029065732
7977,0.14099188
7978,-0.18592179
7979,-0.1520402
7980,0.24407315
7981,0.20979853
7982,0.14968263
7983,0.22291361
7984,-0.118692964
7985,0.12544993
7986,0.22846285
7987,-0.18042186
7988,0.5705845
7989,0.08892729
7990,0.61372346
7991,-0.09562402
7992,0.16334493
7993,-0.117328204
7994,-0.37516826
7995,-0.3585649
7996,-0.046309322
7997,-0.39394018
7998,0.010371806
7999,-0.13710198
8000,0.19220129
8001,-0.3302966
8002,-0.27180496
8003,-0.45583934
8004,-0.50798947
8005,-0.27790803
8006,-0.30189532
8007,-0.11722542
8008,-0.034300447
8009,-0.25233492
8010,-0.38449398
8011,-1.9700681
8012,-0.2987195
8013,-0.25606784
8014,-0.04174353
8015,0.10875885
8016,0.06933779
8017,-0.25604013
8018,-0.09759345
8019,-0.008468808
8020,-0.55206704
8021,0.010895002
8022,0.170291
8023,-0.116820194
8024,-0.5092347
8025,-0.033110224
8026,-0.0619129
8027,-0.11329535
8028,0.5036356
8029,0.40131515
8030,0.5819727
8031,0.1774193
8032,0.31974325
8033,0.3835998
8034,0.078154355
8035,0.33659256
8036,-0.7487887
8037,0.1547106
8038,-1.5132335
8039,0.3076998
8040,0.3525946
8041,0.4917625
8042,0.24082553
8043,0.49639302
8044,0.3183342
8045,0.5087707
8046,0.12735489
8047,0.3485561
8048,0.09995594
8049,-0.49879852
8050,-0.5332004
8051,-0.49156323
8052,0.050063483
8053,-0.6475932
8054,-0.444483
8055,-0.66147685
8056,0.015186057
8057,-0.7041598
8058,-0.6889111
8059,-0.7781096
8060,-0.031699635
8061,-0.75182885
8062,-0.49848786
8063,-0.68380344
8064,0.032554492
8065,-0.6797938
8066,-0.7946721
8067,-0.47181863
8068,-0.089036435
8069,-0.48688933
8070,-0.9583904
8071,-0.6852842
8072,0.7347597
8073,-0.55814075
8074,-0.44233042
8075,-0.29344976
8076,0.2103851
8077,-0.4664527
8078,-0.5985813
8079,-0.33656046
8080,0.027150407
8081,-0.6891036
8082,-0.5317692
8083,-0.4551657
8084,0.050063483
8085,-0.66621596
8086,-0.68963456
8087,-0.3915768
8088,0.016021954
8089,0.28123322
8090,0.02302771
8091,-0.035218827
8092,-0.33590823
8093,0.059031032
8094,-0.12315533
8095,-0.08325271
8096,-0.12556322
8097,0.07609226
8098,-0.58550644
8099,-0.56142974
8100,-0.5581797
8101,-0.5900842
8102,0.3837558
8103,-0.31167647
8104,-0.301311
